1655654460000,19760.6,19846.6,19721.4,19842.2,35483,354.83
1655654520000,19845.5,19876,19785.3,19790.8,26478,264.78
1655654580000,19790.7,19790.7,19743.3,19756.8,20728,207.28
1655654640000,19758.6,19831.6,19758.6,19802.4,22608,226.08
1655654700000,19800.3,19825.5,19750.2,19750.4,14728,147.28
1655654760000,19756.5,19765.6,19727.3,19736.9,14765,147.65
1655654820000,19735.6,19770.8,19714.6,19722.2,13124,131.24
1655654880000,19720.3,19740.6,19683.4,19713.5,21030,210.3
1655654940000,19713.5,19715.1,19680.3,19695.7,20083,200.83
1655655000000,19693.9,19730,19641,19661.2,20720,207.2
1655655060000,19661.7,19697.7,19629.1,19629.1,17351,173.51
1655655120000,19629,19681.1,19627.8,19650.4,8831,88.31
1655655180000,19650.4,19674,19638.7,19641.8,8300,83
1655655240000,19641.8,19675.6,19632.3,19651.5,5787,57.87
1655655300000,19651.3,19694.6,19651.3,19665.8,11243,112.43
1655655360000,19666,19681,19658.3,19658.3,7925,79.25
1655655420000,19658.2,19659,19603,19603,16253,162.53
1655655480000,19603,19627.5,19582.2,19616.3,33525,335.25
1655655540000,19616.2,19622.7,19593.7,19595.9,7307,73.07
1655655600000,19595.9,19663.9,19595.9,19631.8,14603,146.03
1655655660000,19633.4,19663.4,19620.7,19641.6,14777,147.77
1655655720000,19641.5,19644.6,19615.7,19624,8741,87.41
1655655780000,19621.1,19624.3,19555,19556.4,19849,198.49
1655655840000,19558.1,19596.4,19555,19589.7,16832,168.32
1655655900000,19587,19627.8,19581.5,19607.2,8231,82.31
1655655960000,19606.7,19628.9,19595.3,19600.7,15208,152.08
1655656020000,19600.7,19611.2,19592,19594.3,2709,27.09
1655656080000,19594.3,19621.8,19584,19614.3,6632,66.32
1655656140000,19614.2,19643.5,19598.9,19628.2,7926,79.26
1655656200000,19628.2,19654.9,19618,19642.8,8756,87.56
1655656260000,19640.5,19646.3,19602.8,19608.9,4298,42.98
1655656320000,19609,19610.3,19570.6,19582.4,10388,103.88
1655656380000,19585.4,19609.8,19568.9,19586.4,8435,84.35
1655656440000,19586.4,19608.9,19586.4,19596.3,4529,45.29
1655656500000,19596.2,19600.3,19537.1,19553.5,11226,112.26
1655656560000,19554.4,19597,19548.6,19567.1,6601,66.01
1655656620000,19565.8,19588,19565.8,19586.5,2546,25.46
1655656680000,19586.4,19596.9,19560,19581,6557,65.57
1655656740000,19583.2,19588.4,19564.6,19570.1,5808,58.08
1655656800000,19570.1,19588.8,19562.9,19588,5756,57.56
1655656860000,19588.1,19604.2,19577.2,19584.7,7952,79.52
1655656920000,19583.8,19599.9,19560.2,19590.1,4924,49.24
1655656980000,19590.1,19644.6,19581.2,19628.4,14703,147.03
1655657040000,19628.4,19657.8,19617.1,19617.1,9971,99.71
1655657100000,19617.2,19723.4,19607,19670,27044,270.44
1655657160000,19670.6,19697.2,19623.1,19628,18516,185.16
1655657220000,19629.5,19632.3,19518.7,19520.7,55729,557.29
1655657280000,19517.3,19529.2,19452.9,19468.1,53909,539.09
1655657340000,19465.3,19465.3,19368.8,19387.4,51100,511
1655657400000,19387.2,19441.2,19380.6,19425.2,20595,205.95
1655657460000,19425.6,19502.2,19425.6,19502.2,24955,249.55
1655657520000,19502.9,19511.9,19461.8,19488.3,15545,155.45
1655657580000,19488.4,19507.3,19464,19492,8507,85.07
1655657640000,19497.9,19514.6,19489.3,19489.3,6792,67.92
1655657700000,19489.3,19516.1,19461.8,19497.4,5132,51.32
1655657760000,19497.4,19529.6,19497.4,19518.9,8387,83.87
1655657820000,19516.2,19521.1,19492.3,19510.8,4134,41.34
